"school","sleep","score"
"4",1.2014984009197,43.6520128610893
"4",-0.469729580566301,38.7565044928725
"4",-0.0524694849389963,48.1000194167604
"4",-0.0861072982370895,43.433231759654
"4",-0.887679017906431,38.5193896716703
"4",-0.444684004884738,41.7030460371799
"4",-0.0294448790882381,52.1428037757817
"4",-0.413868849057924,38.6495138139365
"4",1.1133860233682,56.4805081901097
"4",-0.480992841653982,47.2872559749219
"4",-0.433169032600729,35.0755437534014
"4",0.696862576552103,50.4008917748217
"4",-1.05636841317091,38.0289762856172
"4",-0.0406984751512149,50.9778788793807
"4",-1.55154482234759,40.315179233715
"4",1.16716954923568,52.7641582061397
"4",-0.273645701374081,44.0808818122137
"4",-0.467845324672254,37.6615534865925
"4",-1.23825232798621,35.7065344510756
"4",-0.00776203377732663,38.8452694666993
"4",-0.80028217795166,33.9855738827621
"4",-0.533492329950436,34.2241122704112
"4",1.28767524558459,58.5918719388088
"5",-0.175525870242127,52.4850402250508
"5",-1.07178238415068,38.025768041582
"5",0.163206882467382,41.0213267048408
"5",-0.36273841562795,44.1622613798422
"5",0.590013547987339,63.7666102004014
"5",1.43242192773099,67.5369035046199
"5",-0.992692511109493,30.6516059121296
"5",0.454650297580283,47.3745221183364
"5",0.0848980586784873,56.532514825947
"5",0.895565582264545,51.8897960209469
"5",-0.229778138946267,55.0593669189069
"5",0.836619068460613,49.7697100144032
"5",-1.74505586133669,40.1581404004312
"5",1.68945892131337,58.1520968535281
"5",0.864777978518578,71.3118981550004
"5",-0.150775988885748,51.464055695619
"5",-1.44900713013917,31.0369525969736
"5",0.643008700041982,47.0048005939137
"5",0.483193863814768,51.9059036982439
"5",-0.00635562642138871,35.3880383570009
"5",0.151455892862424,36.8993499904103
"5",-0.584108970349804,36.6518743460091
"5",0.368806732630242,46.9215377820406
"5",0.294654339719516,56.0047099310215
"5",-0.279259373342575,43.5375497508647
"5",-1.33623665489315,39.9163026441662
"5",0.700748818440034,50.5813614496766
"5",0.554196622274034,45.8722913864749
"5",-0.836306592801415,50.0669417843771
"5",-1.59458816200624,30.837552994923
"5",0.204958580587634,46.6711047629331
"5",-0.34508797797289,42.7070944631729
"5",0.252611703364455,51.515836186714
"5",-1.29400246548455,48.83478928169
"5",-0.959170444380363,44.251219612509
"6",1.0857748536799,62.2776067011593
"6",0.403774904715714,56.4110337967941
"6",0.586487536719298,48.6611899787728
"6",1.81522844615395,56.7732077985357
"6",0.128821428602383,59.2217679051563
"6",-2.00092923773151,34.8808134443446
"6",0.33377719743357,53.5603141551647
"6",1.17132512735879,53.3124373992003
"6",2.0595392422993,62.3211644308388
"6",-1.37686159824052,50.71761482093
"6",-1.15085556562711,48.7357218347022
"6",-0.705821394760121,57.289833061715
"6",-1.05405578207719,38.0817292870115
"6",-0.645743723142491,53.9867468540453
"6",-0.185377967676503,40.4971675915452
"6",-1.20122205073999,50.2968513026024
"6",2.03697216698315,57.5211421799095
"6",0.107774744885547,56.7024853824369
"6",-0.0841081005055806,50.7666224647917
"6",0.495619641604594,42.7099157566691
"6",0.0374151861179653,38.6300738023738
"6",-0.13208803695591,53.3882686249128
"6",1.4767874235521,54.7762978066651
"6",-0.217030210092103,46.4484234045373
"6",-1.28360220409223,44.644329478308
"6",0.385667890443402,47.7468545430185
"6",-0.351512873529092,48.5063547405175
"6",-0.521796093356269,43.3255216178977
"6",-1.06813120068717,35.292243644304
"6",0.428365903266692,50.5924086652009
"6",-0.174018234426995,56.2818417151548
"6",0.515667728648029,63.4493205591223
"6",-0.234365277305921,49.835498976457
"6",-0.658503425821771,47.9981798807025
"6",1.25023660407872,60.279946872352
"7",-0.271763715111397,36.2558972434915
"7",0.947951995875196,42.8481699840156
"7",-1.20158243010894,18.2510068769594
"7",-0.466116096375502,26.8348660125261
"7",-0.26935139515318,38.3911567189298
"7",-0.390965408130861,26.2458645921142
"7",1.34870701199171,54.8772516489399
"7",-0.0227647012984126,29.7999801423792
"7",0.24422585110345,38.8017035463716
"7",-0.942371707863923,30.6845961449559
"7",-0.729217276509575,32.2858644726545
"7",0.998068908554848,46.7605386933399
"7",1.25848166459556,51.473128063901
"7",1.2488636888101,47.0496930529257
"7",-1.38063704952533,25.785584749248
"7",2.04996069363639,55.023601261936
"7",1.01687282979954,43.3938171763599
"7",-0.0267174641382579,47.0721761829245
"7",0.70360777879826,30.5283316747602
"7",-0.971385229151864,36.6341127566399
"7",-1.09615624155886,28.0070215097564
"7",0.0490504509375971,40.9731918497737
"7",-1.19849585655778,34.624808995908
"7",0.190018998559748,44.5533088650624
"7",1.29770589960467,44.2251784453888
"7",-1.03387372296475,39.3686149454692
"7",-0.738440754213064,22.5529737604914
"7",0.0465639394508634,43.6032340133285
"7",-1.01759611982611,27.0416708519208
"7",-0.383283959886278,23.5595721538726
"7",0.872755411671398,33.6755702195047
"7",0.969545013970117,47.097225119589
"7",0.383846665027094,54.3944403981675
"7",-1.85155566306746,25.2402961122737
"7",-0.0539967368261657,44.4194239605934
"8",1.06477321433828,69.7531297968096
"8",0.813195037411605,57.7786926593276
"8",-0.190816474104282,55.3988091493934
"8",-2.6999298085637,21.725369467854
"8",0.0609666388011166,53.9318240634373
"8",0.573751697483578,64.8437495350385
"8",0.0458035797250989,56.9952372261079
"8",0.157412540175875,50.088516565927
"8",0.431565372868771,59.5045551234473
"8",-0.396549736050212,41.856678323759
"8",1.30997822575155,71.4443818756073
"8",0.470393399873943,55.0022686401592
"8",-1.2426702705746,39.7832270766515
"8",1.38157545638553,70.7254346337769
"8",1.20445893700982,64.7726803475229
"8",0.824073963681881,64.629825143925
"8",-1.66262940218559,35.4840488926405
"8",-0.569306343605481,43.7552970306017
"8",0.635513817289526,66.6106373377815
"8",0.0437220075778579,60.8417974755535
"8",0.348012303661307,52.1600264840573
"8",2.45959354887041,76.7714070135136
"8",-0.81838032439967,45.2360076775913
"8",-2.11320011492914,21.1587275956458
"8",0.273695272430415,52.5448701343111
"8",-0.687596841243412,48.53958619189
"8",0.446041052961866,53.8658178852537
"8",-0.812384723790597,30.6578720980935
"8",2.21205548033514,82.4556517407182
"8",-0.12370597157743,40.8640052088689
"8",-0.477335506030052,38.1140068076745
"8",-0.166261491486608,31.8616961891123
"8",0.862563383626431,67.2854054832281
"8",0.0973404852028189,54.6346884638081
"8",-1.62561673921129,35.2552050691954
"9",-0.0046207678264578,39.9890189269015
"9",0.760242167662055,45.5801814713661
"9",0.0389909128725626,28.908986386548
"9",0.735072141614441,48.8555820161267
"9",-0.14647262699887,40.7167564801118
"9",-0.0578873353812826,25.1590244559383
"9",0.482369466104533,38.2258668112793
"9",0.992943636775734,47.3983233912919
"9",-1.24639549803204,9.46666564957369
"9",-0.0334875248456097,38.6730795841507
"9",-0.0709621812499963,30.378729317642
"9",-0.75892065373095,31.7006557926189
"9",-1.03435936093915,20.5507796481614
"9",-0.63073195397082,30.3565462866661
"9",0.586807720012995,52.7243354895105
"9",-0.416322656183652,30.6405617223536
"9",-0.78488780950532,30.249118896929
"9",0.163416319486097,38.5817164874652
"9",-1.23671423510935,8.2728401144765
"9",1.04587377623667,50.0413232738399
"9",-0.484595416218709,32.3816324624672
"9",0.189128811680665,40.6210924908668
"9",0.0510063315749732,34.6705270137873
"9",-0.000240668886441977,27.6765563518707
"9",1.80938204244287,64.6777188717357
"9",-0.825327957109945,17.7130949019353
"9",1.14547045222799,43.8168426357116
"9",0.0315731875532431,39.0061848213703
"9",-0.83520580530672,15.6740469813932
"9",-0.0687636490165125,35.4713720900581
"9",0.746771687012467,45.6564701470637
"9",-0.425518734394604,20.9463613032799
"9",-0.772082235193457,31.0496276582647
"9",0.152764106747895,33.608731505452
"9",0.988596845178799,56.2896511586507
"10",-0.073458334672174,46.9501353582394
"10",-1.38702655355974,44.5358479243599
"10",-1.30667590437536,47.9098052813653
"10",-0.768395325077939,46.6922296916634
"10",-0.527108125374458,47.0342028876831
"10",-0.0214270650416246,44.6062106451159
"10",0.670498070996282,43.5504203417083
"10",-0.434617038572407,52.9812669472813
"10",-1.11387978331285,43.5262088545974
"10",0.6071059948785,42.4815117850966
"10",0.275456968739591,47.2351310875599
"10",1.15734706941474,46.6945691210944
"10",-1.68248085947826,34.4214294234831
"10",0.0873190888948744,48.2767615310378
"10",1.35336189394267,52.7739395399613
"10",0.724173800683369,52.6700878775726
"10",-0.832552825764212,51.1084124168576
"10",0.732528486768414,44.9084099768366
"10",-0.871926869997213,46.7432232763201
"10",-0.453397511229793,43.2255170082332
"10",1.18753427862908,47.7292841953341
"10",-0.290145311790079,42.2420305748738
"10",0.828546144965436,44.347297820849
"10",-0.291227708779169,53.2788667980093
"10",-1.57636240474791,46.0895725262581
"10",-0.848815696948922,47.1764574366829
"10",-1.08851986195719,58.7758021428134
"10",-0.484290571117173,48.8825909638722
"10",-0.336311209009573,46.2149330523489
"10",-0.153357890661644,54.1737096823662
"10",-0.243247228574846,46.642297842997
"10",1.89220204160011,60.7525245508268
"10",-1.38599833728542,45.7215763895594
"10",-0.41482430070778,45.6319669672235
"10",0.349081528106831,43.3751498145267
